date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:00:40	84855/84855	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2008:00:40%20GMT	https://ummulqurodepok.sch.id/blog/kbihu-ummul-quro-depok-memberangkatkan-199-jamaah-haji/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/kbihu-ummul-quro-depok-memberangkatkan-199-jamaah-haji/index.html	(from https://ummulqurodepok.sch.id/berita/2/)
15:00:40	18440/18440	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202024%2009:39:04%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2022/01/Post-Web-Rev1-300x241.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2022/01/Post-Web-Rev1-300x241.jpg	(from https://ummulqurodepok.sch.id/berita/2/)
15:00:40	20960/20960	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202024%2009:39:04%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2022/02/DSC_0785-300x200.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2022/02/DSC_0785-300x200.jpg	(from https://ummulqurodepok.sch.id/berita/2/)
15:00:41	16831/16831	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202024%2009:39:04%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2022/02/WhatsApp-Image-2021-11-19-at-07.14.20-300x214.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2022/02/WhatsApp-Image-2021-11-19-at-07.14.20-300x214.jpg	(from https://ummulqurodepok.sch.id/berita/2/)
15:00:42	82596/82596	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2008:00:41%20GMT	https://ummulqurodepok.sch.id/blog/juara-lomba-perpustakaan-sd-mi-se-kota-depok/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/juara-lomba-perpustakaan-sd-mi-se-kota-depok/index.html	(from https://ummulqurodepok.sch.id/berita/2/)
15:00:42	83325/83325	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2008:00:41%20GMT	https://ummulqurodepok.sch.id/blog/profession-day-2021-tkit-ummul-quro-depok/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/profession-day-2021-tkit-ummul-quro-depok/index.html	(from https://ummulqurodepok.sch.id/berita/2/)
15:00:43	6532/6532	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:00:43%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/8614	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/8614.json	(from https://ummulqurodepok.sch.id/blog/e-book-prospektus-sit-ummul-quro-depok-resmi-dirilis-panduan-lengkap-untuk-orang-tua/)
15:00:44	106681/106681	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2008:00:43%20GMT	https://ummulqurodepok.sch.id/berita/3/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/berita/3/index.html	(from https://ummulqurodepok.sch.id/berita/2/)
15:00:44	2718/2718	---MCZ	200	added ('OK')	application/json	etag:W/%2211888-1752739243;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fe-book-prospektus-sit-ummul-quro-depok-resmi-dirilis-panduan-lengkap-untuk-orang-tua%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embedf817.json	(from https://ummulqurodepok.sch.id/blog/e-book-prospektus-sit-ummul-quro-depok-resmi-dirilis-panduan-lengkap-untuk-orang-tua/)
15:00:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:00:44%20GMT	https://ummulqurodepok.sch.id/?p=8614	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index1db7.html	(from https://ummulqurodepok.sch.id/blog/e-book-prospektus-sit-ummul-quro-depok-resmi-dirilis-panduan-lengkap-untuk-orang-tua/)
15:00:46	2913/2913	---MCZ	200	added ('OK')	text/xml	etag:W/%2211889-1752739244;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fe-book-prospektus-sit-ummul-quro-depok-resmi-dirilis-panduan-lengkap-untuk-orang-tua%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed65f0	(from https://ummulqurodepok.sch.id/blog/e-book-prospektus-sit-ummul-quro-depok-resmi-dirilis-panduan-lengkap-untuk-orang-tua/)
15:00:47	7252/7252	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:00:47%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/8423	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/8423.json	(from https://ummulqurodepok.sch.id/blog/menciptakan-ruang-kelas-inspirasi-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:48	2626/2626	---MCZ	200	added ('OK')	application/json	etag:W/%2211890-1752739247;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmenciptakan-ruang-kelas-inspirasi-di-sekolah-islam-terpadu-ummul-quro-depok%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed4964.json	(from https://ummulqurodepok.sch.id/blog/menciptakan-ruang-kelas-inspirasi-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:00:48%20GMT	https://ummulqurodepok.sch.id/?p=8423	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index3ffe.html	(from https://ummulqurodepok.sch.id/blog/menciptakan-ruang-kelas-inspirasi-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:50	2815/2815	---MCZ	200	added ('OK')	text/xml	etag:W/%2211891-1752739248;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmenciptakan-ruang-kelas-inspirasi-di-sekolah-islam-terpadu-ummul-quro-depok%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed63ba	(from https://ummulqurodepok.sch.id/blog/menciptakan-ruang-kelas-inspirasi-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:52	6926/6926	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:00:52%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/8419	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/8419.json	(from https://ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:53	1098/1098	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/feed/index.html	(from https://ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:00:54%20GMT	https://ummulqurodepok.sch.id/?p=8419	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index4b2e.html	(from https://ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:54	2729/2729	---MCZ	200	added ('OK')	application/json	etag:W/%2211892-1752739253;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fkurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed3f80.json	(from https://ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:55	2921/2921	---MCZ	200	added ('OK')	text/xml	etag:W/%2211893-1752739254;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fkurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embedf70c	(from https://ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:55	237/237	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:00:55%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=7635	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha8658.gif	(from https://ummulqurodepok.sch.id/blog/kurikulum-berbasis-al-quran-sebagai-kurikulum-inti-di-sekolah-islam-terpadu-ummul-quro-depok/)
15:00:57	10683/10683	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:00:57%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/8015	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/8015.json	(from https://ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/)
15:00:57	902/902	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/feed/index.html	(from https://ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/)
15:00:58	2419/2419	---MCZ	200	added ('OK')	application/json	etag:W/%2211894-1752739257;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmengapa-kurikulum-harus-berubah%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed7d67.json	(from https://ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/)
15:00:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:00:58%20GMT	https://ummulqurodepok.sch.id/?p=8015	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index1a8f.html	(from https://ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/)
15:00:59	2605/2605	---MCZ	200	added ('OK')	text/xml	etag:W/%2211895-1752739258;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmengapa-kurikulum-harus-berubah%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed4f5c	(from https://ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/)
15:00:59	242/242	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:00:59%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=3068	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha795c.gif	(from https://ummulqurodepok.sch.id/blog/mengapa-kurikulum-harus-berubah/)
15:01:00	1047/1047	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/feed/index.html	(from https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/)
15:01:01	13732/13732	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:01:01%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/8254	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/8254.json	(from https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/)
15:01:03	2687/2687	---MCZ	200	added ('OK')	application/json	etag:W/%2211896-1752739262;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Frekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embedb5f9.json	(from https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/)
15:01:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:01:02%20GMT	https://ummulqurodepok.sch.id/?p=8254	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/indexf777.html	(from https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/)
15:01:04	2879/2879	---MCZ	200	added ('OK')	text/xml	etag:W/%2211897-1752739263;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Frekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embeda5ea	(from https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/)
15:01:04	112028/112028	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2007:36:52%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/09/DSC_0702-1024x683.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/09/DSC_0702-1024x683.jpg	(from https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/)
15:01:04	227/227	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:01:04%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=2253	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha373b.gif	(from https://ummulqurodepok.sch.id/blog/rekomendasi-sekolah-inklusi-unggulan-mencetak-siswa-hebat-sit-ummul-quro-depok/)
15:01:06	9066/9066	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:01:05%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/8011	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/8011.json	(from https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/)
15:01:06	1104/1104	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/feed/index.html	(from https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/)
15:01:07	2782/2782	---MCZ	200	added ('OK')	application/json	etag:W/%2211898-1752739266;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fsekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed40d2.json	(from https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/)
15:01:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:01:07%20GMT	https://ummulqurodepok.sch.id/?p=8011	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/indexbf1b.html	(from https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/)
15:01:09	2986/2986	---MCZ	200	added ('OK')	text/xml	etag:W/%2211899-1752739268;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fsekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed9f03	(from https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/)
15:01:09	96515/96515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202024%2005:34:32%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/09/Gedung-SDIT-1024x683.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/09/Gedung-SDIT-1024x683.jpg	(from https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/)
15:01:09	213/213	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:01:09%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=2670	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captchafc09.gif	(from https://ummulqurodepok.sch.id/blog/sekolah-favorit-di-kota-depok-sit-ummul-quro-depok-mampu-mencetak-siswa-hebat-dan-menginspirasi/)
15:01:10	7494/7494	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:01:10%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/7646	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/7646.json	(from https://ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/)
15:01:11	995/995	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/feed/index.html	(from https://ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/)
15:01:12	2581/2581	---MCZ	200	added ('OK')	application/json	etag:W/%2211900-1752739271;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmakna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embede02d.json	(from https://ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/)
15:01:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:01:12%20GMT	https://ummulqurodepok.sch.id/?p=7646	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index0bc2.html	(from https://ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/)
15:01:13	2767/2767	---MCZ	200	added ('OK')	text/xml	etag:W/%2211901-1752739272;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmakna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embedd58e	(from https://ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/)
15:01:13	226/226	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:01:13%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=5838	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captchaf784.gif	(from https://ummulqurodepok.sch.id/blog/makna-proklamasi-kemerdekaan-indonesia-siswa-hebat-wajib-paham/)
15:01:14	14212/14212	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:01:14%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/7531	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/7531.json	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:15	2459/2459	---MCZ	200	added ('OK')	application/json	etag:W/%2211902-1752739275;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmemupuk-karakter-hebat-dengan-pramuka%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed67a5.json	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:16	919/919	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/feed/index.html	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:01:17%20GMT	https://ummulqurodepok.sch.id/?p=7531	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/indexa6b7.html	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:18	2645/2645	---MCZ	200	added ('OK')	text/xml	etag:W/%2211903-1752739277;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmemupuk-karakter-hebat-dengan-pramuka%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed2a5c	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:18	182260/182260	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202024%2005:12:59%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-14-at-11.13.11-1-1024x577.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-14-at-11.13.11-1-1024x577.jpg	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:18	134498/134498	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202024%2005:14:53%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/DSC01608-1-1024x580.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/DSC01608-1-1024x580.jpg	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:18	130360/130360	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202024%2005:14:24%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-14-at-13.29.40-1024x765.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-14-at-13.29.40-1024x765.jpg	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:19	92662/92662	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Aug%202024%2005:15:07%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-16-at-12.06.51-1024x768.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-16-at-12.06.51-1024x768.jpg	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
15:01:19	217/217	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:01:19%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=1885	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha6065.gif	(from https://ummulqurodepok.sch.id/blog/memupuk-karakter-hebat-dengan-pramuka/)
